timestamp,consumer_type,day_type,occupancy,total_consumption_kW,base_load_kW,hvac_kW,lighting_kW,water_heating_kW,cooking_kW,entertainment_kW,laundry_kW,ev_charging_kW,equipment_kW,production_kW,solar_generation_kW,panel_efficiency,temperature,cloud_cover,humidity,solar_irradiance,grid_import_kW,grid_export_kW,self_consumption_kW,self_consumption_ratio,electricity_rate,export_rate,import_cost,export_credit,net_cost,consumption_kWh,solar_generation_kWh
2024-08-24 18:15:00,Residential,Weekend,0.7422876792598586,1.5889353201468084,0.23015543281502845,,0.27130442822015133,0.04815929063727096,0.19132872443668558,0.18784650803070008,0.0,0.0,,,0.09350513048301852,,16.620953208822122,,89.5264218953139,0.0,1.4954301896637898,0.0,0.09350513048301852,1.0,0.32,0.08,0.11963441517310319,0.0,0.11963441517310319,0.3972338300367021,0.02337628262075463
2024-06-21 18:00:00,Residential,Weekday,0.8158930640681836,1.2527010561259546,0.20825541334487546,0.5036738200562398,0.36713374632643525,0.033125735674936624,0.14941722574739186,0.19599482795393827,0.0,0.0,,,1.0933313013963402,16.908433608957314,26.34656457415719,25.268932372532838,93.66395700336848,199.37050565398684,0.15936975472961445,0.0,1.0933313013963402,1.0,,0.08,0.012749580378369157,0.0,0.012749580378369157,0.31317526403148865,0.27333282534908504
2024-03-23 18:45:00,Residential,Weekend,0.6799863547142322,1.972969411481651,0.22985946061131804,,0.20794549980878316,0.09339613162129268,0.25903258756471037,0.1870347393433329,0.4361549555143549,0.0,,,0.24148654864217067,17.529341409545303,17.215567506686686,29.476554076296612,41.76000938176014,21.528888902645953,1.7314828628394803,0.0,0.24148654864217067,1.0,0.32,0.08,0.13851862902715842,0.0,0.13851862902715842,0.49324235287041274,0.06037163716054267
2024-12-02 06:30:00,Business,Weekday,0.0,1.1846161773431032,0.5754426591319473,0.7836665158642128,0.2,,,,,,0.0,0.0,0.0,18.988621538584432,-4.244434390947515,35.21401391587791,44.07607316788709,0.0,1.1846161773431032,0.0,0.0,0.0,0.24,0.08,0.07107697064058618,0.0,0.07107697064058618,0.2961540443357758,0.0
2024-10-21 15:30:00,Residential,Weekday,0.3531834650695237,,0.24972847137507675,0.0,0.0,4.245120168713942e-06,9.857660207611004e-06,0.03439856500949772,0.0,0.0,,,0.528119200077164,17.978290889744006,10.613369268470544,51.685219550835626,73.38689603861387,94.83381242810076,0.0,0.11080738630566478,0.4173118137714992,0.7901848933167462,0.24,0.08,0.0,0.0022161477261132957,-0.0022161477261132957,0.1043279534428748,0.132029800019291
2024-12-12 16:00:00,Business,Weekday,1.0,7.8004535836353,0.5440715357423336,3.8494299707799957,,,,,,,2.0,0.0,0.1301997249494263,18.0536123801304,9.505700292200041,35.655187494598,65.47909823954772,35.88243919017701,7.670253858685874,0.0,0.1301997249494263,,,0.08,0.6136203086948699,0.0,0.6136203086948699,1.950113395908825,0.032549931237356576
2024-04-25 12:45:00,Business,Weekday,1.0,10.122849782242453,0.5928119290827847,3.1210799372857396,1.5,,,,,,2.0,3.0,3.266720667584304,16.68683282132285,29.605399686428697,47.43411450812631,50.54276938861565,603.1158180233704,6.856129114658149,0.0,3.266720667584304,1.0,0.24,0.08,0.4113677468794889,0.0,0.4113677468794889,2.530712445560613,0.816680166896076
2024-11-14 21:30:00,Business,,0.0,1.585716669937717,0.52757943491576,0.79097285029067,,,,,,,0.0,0.0,0.0,,-4.731523352711326,43.251260923412616,51.518199173817315,0.0,1.585716669937717,0.0,0.0,0.0,0.24,0.08,0.09514300019626301,0.0,0.09514300019626301,0.39642916748442925,0.0
2024-04-30 12:00:00,Business,Weekday,1.0,,0.5900084754643434,3.487814508692658,1.5,,,,,,2.0,3.0,3.970290345693994,16.562143067044495,31.43907254346329,29.339763377072263,62.03483139640785,751.8390110615784,6.528546655000643,0.0,3.970290345693994,,0.24,0.08,0.39171279930003855,0.0,0.39171279930003855,2.6247092501736593,0.9925725864234985
2024-11-23 13:45:00,Residential,Weekend,0.6254927981964722,1.1722299447567184,0.24474607977559165,0.6746223978618745,0.0,6.500112997880173e-10,0.005496447222564741,0.021422207614647963,0.0,0.0,,,,18.369643564682452,4.8581828723169185,60.88274833835045,53.83097460796998,343.70609259246197,0.0,0.8645086423039898,1.1722299447567184,0.57554266031185,0.24,0.08,0.0,0.017290172846079796,-0.017290172846079796,0.2930574861891796,0.509184646765177
2024-08-04 12:45:00,Residential,Weekend,0.6042310334039167,0.8223379819114768,0.2325530863654761,0.4468183164904406,0.0,1.599010632937836e-08,0.10664640308490264,0.009775164527806942,0.0,0.0,,,5.013940334935919,16.74230370697167,28.789651368063755,2.34345138041421,70.93411715447145,940.2803955253663,0.0,4.191602353024442,0.8223379819114768,0.16401032461069098,0.24,0.08,0.0,0.08383204706048884,-0.08383204706048884,0.2055844954778692,1.2534850837339797
2024-09-02 06:15:00,Business,Holiday,0.0,0.9489251933299656,0.5001140428871218,0.4550392063436618,0.2,,,,,,0.0,0.0,0.0,17.49884440209127,17.664052910422548,8.173758180591653,64.47703204951479,1.569165696133592,0.9489251933299656,0.0,0.0,0.0,0.24,0.08,0.056935511599797935,0.0,0.056935511599797935,0.2372312983324914,0.0
2024-07-11 13:30:00,Residential,Weekday,0.2749684013157771,0.07939219308927672,0.24278329913901076,0.0,0.0,1.287982310852766e-10,0.007442585300632216,0.007888935121897506,0.0,0.0,,,4.551944069592651,,27.545782651740662,13.4373446722692,80.81281819963407,832.7012835793158,0.0,4.472551876503375,0.07939219308927672,0.017441381501065202,0.24,0.08,0.0,0.0894510375300675,-0.0894510375300675,0.01984804827231918,1.1379860173981629
2024-12-25 20:15:00,Business,Holiday,0.0,1.1772459769300172,0.5049421962214329,,0.2,,,,,,0.0,0.0,0.0,18.465646659831474,3.4463726495371745,,50.249662740672946,0.0,1.1772459769300172,0.0,0.0,,0.32,0.08,0.09417967815440138,0.0,0.09417967815440138,0.2943114942325043,0.0
2024-07-03 18:15:00,Residential,Weekday,0.7331697376008285,1.6327083254352335,0.23588135231620166,0.5953726063911305,0.32718409236908086,0.047567722685060355,0.1889785249172084,0.18553908255546617,0.0,0.0,,,0.7529247947483871,16.64360806568263,,7.818466578199853,72.3995587417498,138.3800211039481,0.8797835306868463,0.0,0.7529247947483871,1.0,0.32,0.08,0.0703826824549477,0.0,0.0703826824549477,0.40817708135880837,0.18823119868709678
2024-04-11 10:00:00,Residential,Weekday,0.3204250868126206,0.07745829450868255,0.23031446379854545,0.0,0.0,0.0014238404720669571,5.97056583091918e-07,0.0003716213388903698,0.0,0.0,,,4.0417055733218685,,,16.28240579424621,63.965867611780304,742.7211240675904,0.0,3.964247278813186,0.07745829450868255,,0.24,0.08,0.0,0.07928494557626373,-0.07928494557626373,0.019364573627170638,1.0104263933304671
2024-05-02 04:30:00,Business,Weekday,0.0,,0.58904202562797,0.3,0.2,,,,,,0.0,0.0,0.031966118917273294,17.33231743099503,,14.818093875682644,56.39918336752275,0.0,1.3149650479702293,0.0,0.031966118917273294,1.0,0.15,0.08,0.0493111892988836,0.0,0.0493111892988836,0.33673279172187565,0.007991529729318323
2024-02-22 16:00:00,Business,Weekday,1.0,7.422364261614912,0.5198368412724641,3.5095382582740204,1.5,,,,,,2.0,0.0,0.3433042104114762,17.82248601562634,12.904617417259795,16.00938510525862,57.2786907954312,59.19640174777867,7.079060051203435,0.0,0.3433042104114762,1.0,0.32,0.08,0.5663248040962748,0.0,0.5663248040962748,1.855591065403728,0.08582605260286905
2024-05-23 18:30:00,Residential,Weekday,0.7967685154122326,2.004337887480321,0.22621766723380418,0.8386966654792608,0.3449295306741922,0.07760185933260919,0.2621615612815189,0.2109437240784665,0.0,0.0,,,0.36531867235370113,,35.052454991782284,11.13289514276634,66.76285683731359,68.5665433036744,1.6390192151266196,0.0,0.36531867235370113,1.0,0.32,0.08,0.13112153721012956,0.0,0.13112153721012956,0.5010844718700802,0.09132966808842528
2024-02-15 04:45:00,Business,Weekday,0.0,1.5190888876781155,0.5164537653140899,0.6576866775113656,0.2,,,,,,0.0,0.0,0.0,,4.154221499242292,42.765106021285646,47.87324783636737,2.3452069962695403,1.5190888876781155,0.0,0.0,,0.15,0.08,0.05696583328792933,0.0,0.05696583328792933,0.37977222191952886,0.0
2024-03-16 01:30:00,Business,Weekend,0.0,1.1152129208999086,0.5007319353972541,0.5671161388190312,,,,,,,0.0,0.0,0.0,18.00692649597961,10.192257412064581,6.016751839048551,28.65356229894134,0.0,1.1152129208999086,0.0,0.0,0.0,0.15,0.08,0.04182048453374657,0.0,0.04182048453374657,0.27880323022497716,0.0
2024-10-17 15:00:00,Business,Weekday,1.0,7.435627974798139,0.5888727846199755,3.418081286206612,1.5,,,,,,2.0,0.0,2.09955512559392,17.760295274620496,13.81918713793388,18.802003851732504,61.72105122984727,347.43368867517665,5.3360728492042195,0.0,2.09955512559392,1.0,0.24,0.08,0.32016437095225314,0.0,0.32016437095225314,1.8589069936995348,0.52488878139848
2024-07-13 02:15:00,Residential,Weekend,0.7120315551863996,0.7797969487141769,0.22284209246424358,0.3560157775931998,0.10405057916050849,3.5906626822449477e-06,2.4498369493468615e-25,5.3451401287676626e-09,0.0,0.0,,,0.0,17.068119255607368,23.99824624106817,17.132029591565146,73.79309545801769,0.0,0.7797969487141769,0.0,0.0,0.0,0.15,0.08,0.029242385576781632,0.0,0.029242385576781632,0.19494923717854423,0.0
2024-03-23 13:15:00,Business,Weekend,0.3,2.577679199484916,0.5895828695008521,0.6,0.44999999999999996,,,,,,0.6,0.0,2.6038229736870586,17.182842160314244,22.31114470126111,63.10169543942147,52.64374825535262,461.9670262442398,,0.026143774202142644,2.577679199484916,0.989959465575679,0.24,0.08,0.0,0.0005228754840428529,-0.0005228754840428529,0.644419799871229,0.6509557434217647
2024-11-01 10:30:00,Residential,Weekday,0.3018286238589111,0.043051202220653284,0.2290463694051903,0.0,0.0,0.0002640989735618924,2.025182372033015e-05,0.0006016963832990323,0.0,0.0,,,3.7927598586832616,17.7149499347853,,23.920554760288592,62.80403720378332,658.3981760676085,0.0,3.7497086564626083,0.043051202220653284,0.011350890598066874,0.24,0.08,0.0,0.07499417312925216,-0.07499417312925216,0.010762800555163321,0.9481899646708154
2024-03-16 12:45:00,Residential,Weekend,0.5746163037240255,0.8006965086490412,0.21050971376112196,0.4502003541100616,0.0,1.5206395049556186e-08,0.10141942164222516,0.009296061603489008,0.0,0.0,,,3.4304403845990517,17.567065469676418,16.660801916523265,49.67154472032619,46.0270422126451,607.5144735585685,0.0,2.6297438759500107,0.8006965086490412,0.2334092474668165,0.24,0.08,0.0,0.052594877519000216,-0.052594877519000216,0.2001741271622603,0.8576100961497629
2024-03-27 12:00:00,Business,Weekday,1.0,9.362274017001534,0.5409290567696501,2.059523454857055,1.5,,,,,,2.0,3.0,4.656363064884578,17.0477620253486,24.297617274285276,21.069349010846476,50.16226420860277,838.8097283755017,4.705910952116955,0.0,4.656363064884578,1.0,0.24,0.08,0.2823546571270173,0.0,0.2823546571270173,2.3405685042503834,1.1640907662211446
2024-10-01 07:30:00,Residential,Weekday,0.912993687300585,1.9136867794539743,0.21740573271423644,0.7601753334030169,0.24638633488928852,0.322285640448822,0.2738981061901755,4.6523422033927555e-05,0.0,0.0,,,0.11932387610368522,17.700722019020343,14.695264426171471,,62.68609829480453,22.441134591170094,1.794362903350289,,0.11932387610368522,1.0,0.24,0.08,0.10766177420101734,0.0,0.10766177420101734,0.47842169486349356,0.029830969025921306
2024-10-12 20:30:00,Business,Weekend,0.0,1.270791434258201,0.5222261242343677,0.5972012458091502,,,,,,,0.0,0.0,0.06509275326978964,,8.18658361272332,23.59571871738494,56.190972486796554,0.0,1.2056986809884114,0.0,0.06509275326978964,1.0,0.32,0.08,0.0964558944790729,0.0,0.0964558944790729,0.31769785856455024,0.01627318831744741
2024-02-14 03:45:00,Business,Weekday,0.0,1.466966013777882,0.5830592588278636,0.667696042299605,0.2,,,,,,0.0,0.0,0.11591008532115576,18.462888725091545,3.48693051335967,62.3872296040329,34.80827972837021,22.827803314513186,1.3510559284567263,0.0,0.11591008532115576,1.0,0.15,0.08,0.05066459731712723,0.0,0.05066459731712723,0.3667415034444705,0.02897752133028894
2024-12-06 20:00:00,Business,Weekday,0.0,1.6947356859816716,0.5347852737819813,0.7446405214724048,0.2,,,,,,0.0,0.0,0.02439059203768722,18.81170369734157,-1.642701431493657,22.071712025635826,39.02216099982975,0.0,1.6703450939439843,0.0,0.02439059203768722,1.0,0.32,0.08,0.13362760751551875,0.0,0.13362760751551875,0.4236839214954179,0.006097648009421805
2024-08-11 16:30:00,Residential,Weekend,0.6517679767908873,0.6110128817646179,0.2342283959285335,,0.0,0.0004277209981038284,0.001975033584267916,0.09900400213196964,0.0,0.0,,,2.4852535242776734,17.283535323241853,20.83036289350219,7.448116460151859,75.2157279952256,441.5289324056432,0.0,1.8742406425130556,0.6110128817646179,0.24585535270177547,0.32,0.08,0.0,0.03748481285026111,-0.03748481285026111,0.15275322044115447,0.6213133810694184
2024-06-17 22:00:00,Business,Weekday,0.0,1.135824989318405,0.5408176380181466,0.3,0.2,,,,,,0.0,0.0,0.24908332304788572,17.242630022325013,21.431911436396845,1.5928809841448517,64.42195917066175,41.60016073844555,0.8867416662705192,0.0,0.24908332304788572,1.0,0.24,0.08,0.05320449997623115,0.0,0.05320449997623115,0.28395624732960123,0.06227083076197143
2024-04-14 15:15:00,Residential,Weekend,0.678374641886629,0.6825865920193458,0.21968580513167157,,0.0,2.5657021383629674e-06,4.631017121178433e-06,0.058105171948149736,0.0,0.0,,,2.6741462980258883,17.00576444221722,24.915228790923262,23.5246032224203,63.653470741317804,501.1152006756054,0.0,1.9915597060065426,0.6825865920193458,0.25525401976819506,0.24,0.08,0.0,0.03983119412013086,-0.03983119412013086,0.17064664800483645,0.6685365745064721
2024-01-19 14:30:00,Residential,Weekday,0.3554553852957997,0.27835640847971216,0.20407124572566415,0.0,0.0,2.8787478270124864e-08,2.386754961405292e-05,0.01986325183286806,0.0,0.0,,,1.9317874259821004,18.358143997843342,5.027294149362632,22.597382300445997,38.41959224179603,322.4355352548977,0.0,1.6534310175023883,0.27835640847971216,0.14409267020578037,0.24,0.08,0.0,0.03306862035004777,-0.03306862035004777,0.06958910211992804,0.4829468564955251
2024-05-30 04:15:00,Business,Weekday,0.0,1.3778084361015792,0.5004784604090771,,0.2,,,,,,0.0,0.0,0.0,16.639162265147966,30.30643727723578,6.37281288896888,71.60802598109817,0.0,1.3778084361015792,0.0,0.0,,0.15,0.08,0.051667816353809216,0.0,0.051667816353809216,0.3444521090253948,0.0
2024-12-14 10:30:00,Business,Weekend,0.3,2.870047867746075,0.5802534603240133,,0.44999999999999996,,,,,,0.6,0.0,2.477922899997805,18.3312729414449,,55.024197670868105,41.607740464963186,417.2792850699288,,0.0,2.477922899997805,1.0,0.24,0.08,0.023527498064896193,0.0,0.023527498064896193,0.7175119669365188,0.6194807249994513
2024-09-14 12:00:00,Residential,Weekend,0.5909686488849626,1.0445068553831471,0.24000128239748228,0.4673095086453552,0.0,8.809340782317143e-07,0.07168812089553601,0.005064394621010423,0.10150146243776333,0.0,,,4.207005981621103,,16.36992896140443,,67.49845804817286,732.5594914642519,0.0,3.162499126237956,1.0445068553831471,0.24827795823115587,0.24,0.08,0.0,0.06324998252475912,-0.06324998252475912,0.2611267138457868,1.0517514954052758
2024-01-25 08:30:00,Residential,Weekday,0.8576127292094646,1.40672041681206,0.24112663354723948,0.9028108338912781,0.1519241799300505,0.11137043543031237,0.03481957848446837,0.0001657885009696047,0.08116311683958743,0.0,,,0.0,18.299350069964397,5.891910735817716,56.53289553737205,42.481398640826335,0.0,1.40672041681206,0.0,0.0,0.0,0.24,0.08,0.08440322500872359,0.0,0.08440322500872359,0.351680104203015,0.0
2024-04-03 06:45:00,Business,Weekday,0.0,1.268840889491749,0.5541065485139474,0.3,0.2,,,,,,0.0,0.0,,17.155865113932137,22.70786597158623,,66.00269393350771,41.937530626898436,1.0316008593857378,0.0,0.23724003010601108,,0.24,0.08,0.06189605156314426,0.0,0.06189605156314426,0.3172102223729372,0.05931000752650277
2024-01-08 06:00:00,Residential,Weekday,0.919333048996013,1.7132466424887502,0.20260634867191774,1.0619571542328796,0.14483386468389947,0.2230414722812714,0.0030638602976365355,5.147658989407434e-06,8.386565697562796e-05,0.0,,,0.00902287839998299,18.577977178638292,1.7944532553192156,56.80621520768941,44.75570529228307,0.0,,0.0,0.00902287839998299,1.0,0.24,0.08,0.10225342584532603,0.0,0.10225342584532603,0.42831166062218756,0.0022557195999957473
2024-03-21 10:30:00,Residential,Weekday,0.34690813766328515,0.362632538050016,0.20520662748074275,0.0,0.0,0.0003035433879855208,2.3276528121431365e-05,0.0006915625466542009,0.0,0.0,,,,17.314614365453966,20.37331815508873,43.011450875843224,33.483498151007126,614.5301304905123,0.0,3.1600730192040234,0.362632538050016,,,0.08,0.0,0.06320146038408046,-0.06320146038408046,0.090658134512504,0.8806763893135099
2024-11-12 02:00:00,Business,Weekday,0.0,1.6631926574066878,0.5462805494074534,0.7282087092906729,0.2,,,,,,0.0,0.0,0.07630273919022566,18.737212815451052,-0.5472472860448594,72.0442252788895,39.79464084283653,12.191490693647092,1.5868899182164622,0.0,0.07630273919022566,1.0,0.15,0.08,0.05950837193311733,0.0,0.05950837193311733,0.41579816435167194,0.019075684797556416
2024-01-15 21:30:00,Business,Holiday,0.0,1.3196946608272733,0.5938705574974338,0.7430851447921878,0.2,,,,,,0.0,0.0,0.17544920333406958,18.80465265639125,,25.6836275198827,38.735479813919135,10.005390047316265,1.1442454574932037,0.0,0.17544920333406958,1.0,0.24,0.08,0.06865472744959222,0.0,0.06865472744959222,0.3299236652068183,0.043862300833517394
2024-07-12 17:00:00,Business,Weekday,1.0,6.652738509953469,0.5402926081336651,2.800871362378436,,,,,,,2.0,0.0,2.230369654853062,16.795703736791335,,0.9851858499060281,78.55244909134572,397.9180707340567,4.422368855100407,0.0,2.230369654853062,1.0,0.32,0.08,0.3537895084080326,0.0,0.3537895084080326,1.6631846274883673,0.5575924137132655
2024-08-25 00:15:00,Residential,Weekend,0.7437820250026995,,0.20946566537845118,0.37189101250134976,,3.7995704726796035e-11,4.935822384044215e-47,8.65655697433196e-11,0.0,0.0,,,0.12825022034788516,17.44777143084624,18.415126016967044,9.766796960996878,82.8514422384479,0.0,0.5042984960966698,,0.12825022034788516,1.0,0.15,0.08,0.018911193603625115,0.0,0.018911193603625115,0.15813717911113873,0.03206255508697129
2024-03-27 12:30:00,Residential,Weekday,0.34439745991093207,0.2647076865485003,0.2241461844813646,0.0,0.0,3.718918222027988e-08,0.06887949198218705,0.004539530500853022,0.0,0.0,,,4.254304470195871,17.510826731773836,,,50.851098134152814,761.4747323999438,0.0,3.9895967836473707,0.2647076865485003,0.06222114293956798,0.24,0.08,0.0,0.07979193567294741,-0.07979193567294741,0.06617692163712507,1.0635761175489677
2024-10-16 23:30:00,Business,Weekday,0.0,1.4483806085127302,0.5312777408512308,0.6431155202773358,0.2,,,,,,0.0,0.0,0.02106166642679341,18.351457025257258,5.125631981510952,52.65393551016593,59.049220691416224,4.014919232366965,1.427318942085937,0.0,0.02106166642679341,1.0,0.15,0.08,0.05352446032822263,0.0,0.05352446032822263,0.36209515212818255,0.005265416606698352
2024-06-19 10:00:00,Business,Weekday,1.0,10.631416881056289,0.5422959795088876,3.4909279942401232,1.5,,,,,,2.0,3.0,4.3788079655759145,16.56108448195836,31.454639971200617,,75.93676641665861,823.676873938661,6.252608915480375,0.0,4.3788079655759145,1.0,0.24,0.08,0.37515653492882245,0.0,0.37515653492882245,2.6578542202640723,1.0947019913939786
2024-02-22 04:45:00,Residential,Weekday,0.9148315854309582,0.9939667666533214,0.22182945887502659,,0.07045425699772154,0.02911342059872175,7.408979046680759e-08,6.719197094808348e-07,0.0,0.0,,,,,8.870005987895631,62.69749520178848,20.0,0.0,0.9939667666533214,0.0,0.0,0.0,0.15,0.08,0.03727375374949955,0.0,0.03727375374949955,0.24849169166333035,0.0
2024-08-29 02:30:00,Business,Weekday,0.0,1.0239369799670581,0.5255562750511653,0.47422984051375283,0.2,,,,,,0.0,0.0,0.024181672183319944,17.58584194366235,16.384677299083144,9.79358228635185,90.71304738431897,0.0,0.9997553077837382,0.0,0.024181672183319944,1.0,0.15,0.08,0.037490824041890185,0.0,0.037490824041890185,0.25598424499176453,0.006045418045829986
2024-11-02 16:00:00,Residential,Weekend,0.593077316518776,0.8972331144103903,0.21385466249298604,0.5599329264001268,0.0,5.968658254462813e-05,0.00020967093647027575,0.07314641221256707,0.0,0.0,,,0.0,18.003991587923306,,14.836225988658807,55.18376195533737,0.0,0.8972331144103903,0.0,0.0,0.0,0.32,0.08,0.07177864915283123,0.0,0.07177864915283123,0.22430827860259758,0.0
2024-10-03 23:00:00,Business,Weekday,0.0,1.13221585109477,0.5998969715472714,0.6064739725719384,0.2,,,,,,0.0,0.0,0.15614244233618424,18.185348675659455,7.568401828537439,16.977537882945,64.75077876391794,34.00016627516124,0.9760734087585857,,0.15614244233618424,1.0,0.15,0.08,0.036602752828446966,0.0,0.036602752828446966,0.2830539627736925,0.03903561058404606
2024-12-09 09:15:00,Residential,,0.35857415218057376,0.12159311237260483,0.2139905204577026,0.0,0.0,0.011411193354616583,0.00023531337992008518,0.00017517387718003888,0.0,0.0,,,0.5257793583807523,18.20254732803894,,46.179709178755715,37.68541309879786,77.17251044883798,0.0,0.40418624600814745,0.12159311237260483,0.23126262078274867,0.24,0.08,0.0,0.00808372492016295,-0.00808372492016295,0.030398278093151206,0.13144483959518807
2024-10-14 08:00:00,Business,Holiday,0.0,1.0403434972487675,0.5171736841771916,0.5446800761117624,,,,,,,0.0,0.0,0.27530527518847026,17.905216345039992,11.687994925882505,34.56798814371183,42.86043610481326,46.530920139723506,0.7650382220602973,0.0,0.27530527518847026,1.0,0.24,0.08,0.04590229332361783,0.0,0.04590229332361783,0.2600858743121919,0.06882631879711756
2024-09-05 12:30:00,Residential,Weekday,0.3804857998557514,0.29798792303148264,0.2211821846819599,0.0,0.0,4.108612109602648e-08,0.07609715997115099,0.005015213799873369,0.0,0.0,,,5.27097702203696,17.23985596824826,21.472706349290327,6.699952183640356,63.30722628151329,948.9527656285836,0.0,4.972989099005478,0.29798792303148264,0.05653371695335635,0.24,0.08,0.0,0.09945978198010956,-0.09945978198010956,0.07449698075787066,1.31774425550924
2024-02-04 01:45:00,Business,Weekend,0.0,1.3292769466044074,0.5194898167065597,0.7589268282719887,0.2,,,,,,0.0,0.0,0.05499603057921312,,-2.595121884799247,,38.13404760944605,9.428706413317421,1.2742809160251942,0.0,0.05499603057921312,1.0,0.15,0.08,0.047785534350944785,0.0,0.047785534350944785,0.33231923665110186,0.01374900764480328
2024-10-10 11:15:00,Business,Weekday,1.0,7.405980501797219,0.5846089897272937,3.402023123982846,1.5,,,,,,2.0,0.0,4.577625586889528,17.74937572430834,,21.689573013951925,78.80922609857022,816.7885758013055,2.828354914907691,0.0,4.577625586889528,1.0,0.24,0.08,0.16970129489446145,0.0,0.16970129489446145,1.8514951254493048,1.144406396722382
2024-09-07 14:45:00,Business,Weekend,0.3,2.314484166268607,0.5272952927891658,0.6,0.44999999999999996,,,,,,0.6,0.0,3.8841710459183365,17.164766841920713,22.57695820704839,,79.80331670422366,680.3634079623934,,1.5696868796497294,2.314484166268607,,0.24,0.08,0.0,0.03139373759299459,-0.03139373759299459,0.5786210415671518,0.9710427614795841
2024-12-14 14:30:00,Residential,Weekend,0.5817800718206763,0.9111114193968626,0.23437155596960213,0.5808845187258199,0.0,4.711697126656898e-08,3.906443762862677e-05,0.03251053312443573,0.0,0.0,,,1.2313011508367255,18.151813015027507,8.061573308419018,33.36991784530601,55.16063515945926,211.42921776199893,0.0,0.32018973143986296,0.9111114193968626,0.7399582293720107,,0.08,0.0,0.006403794628797259,-0.006403794628797259,0.22777785484921564,0.3078252877091814
2024-08-07 09:45:00,Business,Weekday,1.0,6.221833724450697,0.5636186768189767,2.597924558054591,,,,,,,2.0,0.0,4.371363867896673,16.864705650261442,26.989622790272954,4.7952289023810835,81.86092300192658,809.5660157721401,1.8504698565540236,0.0,4.371363867896673,1.0,0.24,0.08,0.11102819139324141,0.0,0.11102819139324141,1.5554584311126742,1.0928409669741683
2024-02-24 07:15:00,Business,Weekend,0.0,1.2310185769060535,0.5995266106923288,,0.2,,,,,,0.0,0.0,0.03571716653615363,17.914787265710785,,65.83003789949605,50.974709383263104,0.0,1.1953014103699,0.0,0.03571716653615363,1.0,0.24,0.08,0.07171808462219399,0.0,0.07171808462219399,0.3077546442265134,0.008929291634038408
2024-02-17 19:45:00,Residential,Weekend,0.6795092200356361,1.9675614110198705,0.2153305922176298,0.7215360964229905,0.14938610396779753,0.19758087575749123,0.17514723192229067,0.20314617134325147,0.3396778208950533,0.0,,,0.03320508510426853,18.32422892229131,5.526045260421901,31.075576713588315,41.114605114799396,0.0,1.934356325915602,0.0,0.03320508510426853,,0.32,0.08,0.15474850607324817,0.0,0.15474850607324817,0.4918903527549676,0.008301271276067132
2024-10-12 14:00:00,Residential,Weekend,0.6173945418907171,0.7243964665438238,0.23462668557840044,0.5253997087447156,0.0,2.8265265894318403e-09,0.00137172757912718,0.025066579558655683,0.0,0.0,,,3.5537186564140133,17.750706578728686,13.960197371636962,28.338693410002374,60.98080792544042,608.9910994226213,0.0,2.8293221898701892,0.7243964665438238,0.20384181658173184,0.24,0.08,0.0,0.05658644379740379,-0.05658644379740379,0.18109911663595596,0.8884296641035033
2024-08-28 00:00:00,Business,,0.0,1.4033871728020444,0.5879522648849014,0.5019193631296466,0.2,,,,,,0.0,0.0,0.057506052391744916,17.711367779521066,14.53870912469023,34.03966069629744,79.67482939993054,0.0,1.3458811204102994,0.0,0.057506052391744916,1.0,0.15,0.08,0.05047054201538623,0.0,0.05047054201538623,0.3508467932005111,0.014376513097936229
2024-12-30 21:00:00,Business,,0.0,1.249819107734937,0.5399407746468988,0.7130344182318692,0.2,,,,,,0.0,0.0,,,0.4643721178753908,60.86221757310661,41.597037088458265,27.47928309964376,1.0672973250189297,0.0,0.1825217827160073,1.0,0.24,0.08,0.06403783950113578,0.0,0.06403783950113578,0.31245477693373425,0.045630445679001826
2024-11-15 00:30:00,Residential,Weekday,1.0,1.505298171038191,0.2406926705496953,1.223399175389173,0.05856149564127481,2.676634436517113e-10,8.246355023730644e-44,2.0074758273878343e-10,6.315409452314231e-21,0.0,,,0.0,18.76364575705855,-0.9359670155669184,41.04837593940428,60.39556457796828,7.998766689200223,1.505298171038191,,0.0,0.0,0.15,0.08,0.05644868141393216,0.0,0.05644868141393216,0.37632454275954774,0.0
2024-12-01 13:45:00,Business,Weekend,0.0,1.1227909331579626,0.520681602419574,0.5971799369143052,0.2,,,,,,0.0,0.0,2.1470304243887997,18.143215714011518,,58.183952436495964,43.7596048829217,369.9531922562497,0.0,1.024239491230837,1.1227909331579626,,0.24,0.08,0.0,0.02048478982461674,-0.02048478982461674,0.28069773328949066,0.5367576060971999
2024-10-29 04:30:00,Residential,Weekday,1.0,1.5402741764441514,0.22791295529748648,1.1804953767879538,0.06839482944063256,0.01757477344936297,4.568993923413789e-09,4.791773648502948e-07,0.0,0.0,,,0.24878441336854418,18.646947424863235,0.7801849284818436,22.822296845702674,56.84133128725309,33.42629952124075,1.2914897630756073,0.0,0.24878441336854418,1.0,0.15,0.08,0.04843086611533527,0.0,0.04843086611533527,0.38506854411103786,0.062196103342136044
