Temperature (C),Humidity (%),Sunlight Hours,Voltage (V),Electricity Generated (kWh)
19.86559592,37.92148211,11.98645544,30.25167934,0.090652602
16.44118955,65.55795653,9.559722151,26.42358518,0.063150533
23.56119947,28.13915762,6.467156736,28.46345679,0.046019409
21.7561923,57.54872682,11.01486866,39.64979664,0.109184326
39.16043465,50.60036735,10.25377813,23.13408696,0.059302949
28.94272066,38.7511508,4.123321329,30.81624142,0.031766316
23.68192598,62.28034984,10.53488384,21.9774231,0.0578824
29.51169002,80.99335146,6.404214058,26.36992627,0.042219663
18.47991753,89.92332898,5.197387717,30.55051847,0.039695722
26.10109373,62.54339381,5.810646718,38.93263492,0.056555947
30.65585804,48.3294112,7.748638435,27.82456443,0.053900622
27.22244579,35.76449702,7.398943417,21.29813392,0.039395922
25.04447002,37.99672626,6.311098395,27.76322896,0.043804117
39.84620972,53.56184847,5.377746578,22.91482352,0.030807528
37.00786905,45.70943909,10.09784632,24.59979227,0.06210123
30.58514895,83.96701658,11.92087827,32.36181246,0.096445307
29.23443403,45.78068274,10.22233264,21.34847732,0.054557809
30.516512,46.14112138,6.367495741,29.29447513,0.046633111
20.0328027,46.84741587,5.958471691,32.18923172,0.047949656
24.87844358,78.56341473,5.741327009,28.43716785,0.04081677
15.98648832,65.55518246,5.093560596,20.38252701,0.025954909
26.88865094,62.99181952,8.410644398,39.71038714,0.083497486
28.5756146,43.39001157,8.843202976,27.34231535,0.060448411
20.6937434,77.25329238,9.644021285,35.57154374,0.085763181
39.10072118,22.68547029,9.441706967,26.51292984,0.062581829
37.73636527,80.95580206,6.33866649,29.50033514,0.046748196
33.05358089,55.89249299,6.642488043,27.76927285,0.046114266
28.33466572,47.87751644,9.452116284,26.85078459,0.063449185
36.74922899,54.80170965,6.795581126,20.43702754,0.03472037
18.2663086,66.71908714,5.700985517,27.20041876,0.038767298
34.76274486,20.89357986,6.99468923,37.78979981,0.066081976
18.12052035,81.00862995,6.176673261,33.80786677,0.052205037
34.85526656,51.27176677,4.70650177,22.90845718,0.026954674
21.89418921,44.00765638,10.64111122,31.82310009,0.084658287
36.92726453,29.67718959,10.82489111,37.8446172,0.102415965
38.60105235,50.76257621,5.758002401,34.00068082,0.048944
18.71989924,54.74259399,4.518177596,22.97368785,0.0259498
26.56689013,48.25526861,9.910619499,37.35664993,0.092556886
39.52468445,67.50620657,5.692229007,26.03088027,0.037043433
27.0851859,49.46275701,7.147483915,29.08152289,0.051964929
36.58868806,87.29923045,4.513082018,30.52285519,0.034438037
29.71828805,61.94942625,5.810156678,37.01013209,0.053758667
24.3832477,76.5234555,10.34321823,38.6321499,0.099895189
22.14458889,27.65491322,10.43517158,38.59305756,0.100681294
20.08057728,47.81039051,5.656678599,20.15908363,0.028508364
34.04495478,43.5793391,6.687310761,38.43776971,0.064261328
24.66351267,59.86376717,5.073907353,21.08773932,0.026749309
27.78188656,80.2779464,4.593381042,25.31547314,0.029070904
27.308137,25.48367524,11.93737372,30.29975709,0.090424881
29.43197573,25.08023586,9.24475161,29.59851378,0.068407727
36.63942864,79.52223957,8.336772074,32.09419588,0.066890499
39.51848359,34.89950602,10.123988,29.58892457,0.074889479
25.18960521,66.81272781,10.72061728,38.68751359,0.103688507
35.68797305,58.00146927,10.45371814,24.81097696,0.06484174
34.11319487,78.30255164,4.132315594,25.48049388,0.026323361
29.33822379,28.75622369,5.494463186,38.41475871,0.052767119
38.90117859,29.0848076,9.239242417,21.53479027,0.049741287
20.01186289,58.97728522,7.006074782,32.19121644,0.056383517
17.73160526,86.24650574,11.85986121,33.63471904,0.099725775
36.34904917,49.04984309,9.323238341,30.11083447,0.070182622
25.97874542,42.88594702,11.65239127,33.88463758,0.098709264
36.17422136,62.46825262,5.611571853,23.45509292,0.032904985
37.32725513,85.13140204,10.91165622,37.05264466,0.10107643
16.56143984,78.5849483,6.570818447,22.80051379,0.037454509
37.08661907,89.68385275,11.91651847,28.01624889,0.083464037
26.20797638,21.57980082,5.261509377,21.50515203,0.02828739
27.76081223,27.90007013,8.130718551,30.90422158,0.062818382
30.66481278,62.66274344,10.34275627,33.39491615,0.08634887
38.15956517,77.44035075,7.461139845,38.8244327,0.07241863
15.47790236,39.96710396,7.744672482,34.78672392,0.067352946
26.92108671,36.74477616,11.89084636,30.82205833,0.09162509
32.19305106,75.08830596,7.402465202,38.65234034,0.071530651
33.06767394,23.94672977,8.832576805,29.56873676,0.065292035
32.31331079,45.85678533,4.436317285,31.22411306,0.034630018
18.36087824,55.40664558,10.73768064,31.92197055,0.085691981
22.48488971,59.2244072,9.185344392,28.19959452,0.064755747
23.96788814,71.00306098,7.232160823,36.76965381,0.066481012
35.11093019,44.83920064,4.12935632,23.70351878,0.024470069
21.96899681,62.88790413,8.733350565,31.09684381,0.06789491
20.2676241,60.9762796,4.101262628,34.44466512,0.035316654
38.93620048,58.33312705,4.009628911,38.07952344,0.03817119
15.22158213,64.83383052,8.928788497,37.67836793,0.084105545
39.94552139,38.16144197,5.512136539,30.17480579,0.041581912
31.92053247,25.92541275,5.535100398,32.86322902,0.045475318
35.71173249,28.34901704,9.226172527,27.88475472,0.064317389
22.36548491,35.72076679,4.429577504,29.36355526,0.032517036
15.35788194,55.01385549,6.507244492,38.12531585,0.062022688
33.44673796,78.83099254,5.195455217,38.61407986,0.050154431
35.85361493,69.09053395,8.641410958,37.90828116,0.081895259
33.5119033,75.23284229,9.294121238,22.76741724,0.052900784
18.57125718,44.56829367,9.769086829,37.00168043,0.090368157
33.83569806,48.32576192,6.041849735,38.96727462,0.058858604
34.22306955,47.55773202,4.713998013,27.22499389,0.032084642
31.46351289,33.43112291,4.629469256,30.37292579,0.035152632
34.15289832,24.28516607,7.409212388,35.58190512,0.065908473
36.14803599,61.3641265,11.56675527,31.24156275,0.090340878
30.34010286,89.24516784,5.741832274,39.86967043,0.05723124
17.21511785,31.67807935,6.053932811,29.1142673,0.044063955
27.19069524,23.26793739,4.807110417,34.27885422,0.041195559
16.94123337,74.56721773,8.844562191,35.8518228,0.079273419
25.18857578,37.68102047,9.438982992,29.88200832,0.070513942
25.17766223,78.07506637,9.143449665,37.13967611,0.08489619
16.6502461,69.27556669,10.88904194,30.92309182,0.084180711
23.72051335,86.19714759,7.89140668,28.23301594,0.055699553
17.77495247,48.6249065,5.075656326,22.15647348,0.028114661
35.20588025,66.33788876,6.315241046,27.86827153,0.043998713
38.69220065,52.53983466,9.299439787,34.67872909,0.080623188
16.80791188,64.14120881,8.90497579,38.42572823,0.085545045
38.87788018,51.47192342,8.248025038,25.03358808,0.051619415
28.06441498,33.20425725,9.46371535,27.10471035,0.064127816
22.48914195,55.55281912,9.099126803,23.07921988,0.052500187
16.92155188,57.0008941,11.05059912,33.81445788,0.093417505
27.5156067,76.74226938,8.68813102,39.2037686,0.08515187
34.86288861,71.48644941,10.22881087,32.8190444,0.08392495
32.67716193,66.46541368,5.989657248,32.3415306,0.048428671
16.25565029,27.93709669,9.425460677,31.06979861,0.073211791
16.82254588,70.44314035,11.21755295,21.76911481,0.06104905
25.07183207,55.02136094,7.085858623,34.59007653,0.061275098
22.38226235,82.58696753,10.2328335,32.04099087,0.081967531
20.80960808,84.39096539,9.79831441,33.22953538,0.081398359
22.02511247,23.86096134,4.476209575,37.97622186,0.042497382
35.08706858,77.44490922,8.652066477,35.67921574,0.077174737
38.23070134,22.63881733,5.041514794,35.61830504,0.044892553
25.12756736,45.7018738,11.73855338,38.54367538,0.113111748
37.65277505,57.96099829,10.49126002,39.79869903,0.104384625
23.03739253,30.3670559,4.87779041,31.62565464,0.038565829
26.91092466,72.24196688,4.974015981,22.17763232,0.027577974
20.65072495,20.58482929,8.755790839,29.18259816,0.063879181
31.01190105,31.80193339,6.759113393,35.75202293,0.060412994
39.47452788,60.65577809,4.279246873,20.5545065,0.021989452
30.0873274,70.00712934,8.333132063,21.13774877,0.044035913
23.9453521,84.16501719,7.102760797,21.34315565,0.037898832
31.19543615,69.38476564,4.808611939,34.62071517,0.041619396
18.07301696,67.02454892,10.41536314,30.02333257,0.078175978
37.21647701,47.60388024,11.32061412,27.37795887,0.077483827
27.57709877,20.08990979,10.05275147,22.11234091,0.055572467
26.23374355,28.41114811,10.57937848,34.644805,0.091630126
29.64661971,57.41881813,5.731924538,26.42039621,0.037859929
30.61959657,67.25909201,6.108583607,25.3064814,0.038646689
16.79439516,49.22137987,5.668220322,33.04638403,0.046828546
32.06543053,71.14753081,10.12050745,31.18021785,0.078889907
21.04829201,56.53036067,11.58333663,27.24821284,0.078906305
32.84881581,25.19233369,9.734697654,32.82974942,0.079896921
35.56336986,33.44113757,11.05173412,25.42443041,0.070246011
35.09896269,78.79987563,9.109592759,35.89660523,0.081750864
28.81252419,70.74389226,7.101279204,24.58637901,0.043648685
28.00424731,82.63333909,7.406092919,23.17675391,0.042912298
18.57189903,28.22900744,4.602571457,35.64878819,0.041019024
34.38365376,89.31557742,4.251657562,34.15784061,0.03630686
21.78523451,34.65846998,9.563804834,23.65277951,0.056552642
27.41738557,20.82459134,7.507431136,22.32491505,0.041900691
22.10685232,89.81960573,8.417720544,36.76798177,0.077375649
18.34570907,39.67517198,8.461289981,35.53196964,0.075161575
30.73894242,66.76136168,6.219006507,26.54514747,0.041271111
16.35830087,32.36776199,7.807140087,33.16394816,0.064728897
33.71613085,60.61599725,7.766081773,22.48320373,0.0436516
22.93966988,83.28244905,7.10741777,30.14095318,0.053556087
15.00336733,42.41268172,10.56540307,20.37460584,0.053816481
27.77822848,66.91777832,7.60931203,27.83203762,0.052945665
16.17129771,33.15325122,8.829156196,21.49685643,0.047449776
21.90423895,63.73567791,11.16416096,29.5029436,0.082343903
32.67441219,43.55152463,10.92986898,28.43363294,0.077693971
16.56724054,34.7845781,11.12337763,28.88770053,0.0803322
35.98346231,41.92274355,6.160039972,20.90662604,0.032196413
15.09549807,32.5188748,4.279859906,27.23232683,0.029137636
21.17059673,83.13412755,6.088534399,35.12967698,0.053472062
33.5226014,47.80308204,6.229658765,27.37828747,0.042639347
22.90675374,37.16955135,11.27488261,34.30343905,0.096691812
17.5473097,51.38854887,9.193941863,27.38957447,0.062954539
24.00584797,42.43753168,4.653631677,28.46478883,0.033116161
21.75983216,72.10934777,5.083028768,31.27784226,0.039746543
36.06779755,87.98539383,5.245409004,39.01363874,0.051160623
22.83369794,50.66235597,9.043373985,22.17720893,0.050139199
34.72331179,80.272338,9.883312204,20.65827537,0.051043046
37.29680362,59.61041515,10.87715128,32.15914368,0.087449968
25.84543549,31.00649656,11.52509241,38.98194178,0.11231762
37.7485786,68.34359195,5.613636459,39.79446265,0.055847912
24.43295135,55.9404148,6.478179878,29.68328495,0.048073415
39.10196041,65.54245663,5.922583046,29.36163242,0.043474177
17.23223811,82.27811888,6.87009254,32.89927541,0.056505267
32.17548166,50.83041995,11.31732086,31.11269514,0.088028088
27.34535101,83.08243363,8.600900536,32.68176115,0.070273144
24.69122014,72.546831,9.905535179,37.47998851,0.092814836
30.81779697,54.20234481,7.920953889,34.92612339,0.069162053
32.59642729,62.2255495,4.230863307,29.93754783,0.031665418
15.10908174,42.79067928,4.513563888,29.23728918,0.032991093
19.17382722,88.85181098,8.30338425,32.79203497,0.068071217
32.82615127,66.71458141,9.750312279,29.11412569,0.070967954
31.65963534,23.06927967,5.72264422,29.15558703,0.041711763
39.15118763,42.8635334,9.775276592,20.32611804,0.049673356
34.02594476,63.63201036,10.48532619,23.48128275,0.061552227
38.76931769,23.94332945,7.295179827,29.7702728,0.054294873
32.56351254,21.67189339,9.971353863,36.45306918,0.090871613
22.45130522,51.50169677,7.232239603,25.57454013,0.0462403
17.63412306,43.28831258,9.426805036,30.45286866,0.071768314
34.54559658,50.68090256,10.11197639,26.8992417,0.068001124
31.10373054,38.38853169,11.93541295,22.09607979,0.065931459
16.20465031,31.53024229,6.763173297,39.16596966,0.06622156
24.00126165,68.24003499,7.288326245,37.09347741,0.067587341
38.91999539,56.01997814,5.324960475,21.56984849,0.028714648
27.51002864,34.01079479,5.632584467,34.39574525,0.048434235
25.8182284,42.37125984,9.547160021,26.95159809,0.064327805
26.44249013,61.42655354,11.33636472,39.89699614,0.113071725
20.2220681,25.05605438,7.156839613,26.0479704,0.046605287
24.21767927,30.32171065,5.438755575,24.77476891,0.033685978
24.2453314,25.12719229,6.280795995,31.35781097,0.049238003
16.3088755,76.86221329,7.640413638,36.70252327,0.070105615
34.18919071,72.66864632,6.325202635,23.85037744,0.037714618
25.4126108,72.73190523,5.868632665,34.18805539,0.050159285
35.55449717,70.14277404,9.88787591,21.22813166,0.052475283
36.25870003,66.85697966,4.06275937,38.37869486,0.038980851
20.29985137,53.38943408,8.313844219,21.62149832,0.044939442
31.43383705,64.95947145,10.35013446,38.28462753,0.099062761
26.8070451,22.68530884,6.129826291,29.81614499,0.045691947
37.00391845,63.50250959,8.826332085,28.96182226,0.063906665
20.39351698,74.45143939,9.351200845,39.46614159,0.092263954
31.94533001,55.02508523,9.240197571,39.80768355,0.091957715
30.19380306,45.02593299,7.566797074,33.00356252,0.062432815
22.38253694,39.41987144,6.772623903,22.54238584,0.038167775
18.41502259,64.99614351,10.68739258,30.12340171,0.080485155
31.29099401,68.4960839,10.06756766,30.58326202,0.076974765
33.46493645,80.96773199,6.570041387,30.28892856,0.049749879
22.89068359,43.96338577,4.824153556,31.38983677,0.037857348
31.1208151,73.88406152,4.574460364,20.37449428,0.023300579
24.87827269,59.29490769,4.754207823,34.22454563,0.040677651
32.83017208,81.79855435,8.66295489,34.24788604,0.074171973
19.98038187,56.94684758,4.413297407,22.3093955,0.024614499
37.25537507,56.23408799,6.695415,31.40478885,0.052567024
22.18523991,60.4513957,10.02559762,31.36722365,0.078618791
24.19464969,72.45207486,6.354785332,33.6490084,0.053458056
16.4522988,87.52833352,10.10646462,21.70795384,0.054847667
17.78780531,25.1494348,9.963736306,32.53006615,0.08103025
27.89654757,23.74042217,5.966617061,25.61503901,0.038208782
21.68981692,85.62852362,9.830577441,30.14005981,0.074073548
35.88700564,57.09129379,9.982213106,35.46647105,0.088508468
15.36733472,63.04321102,7.179631405,34.11291873,0.061229546
24.47735122,53.76965211,5.68336387,22.37806035,0.031795665
23.43363867,26.55602168,8.170166455,31.82369574,0.065001223
15.48319077,73.76625649,11.3711807,39.38233062,0.1119559
18.10920998,72.30572516,9.116933859,23.13538875,0.052730952
25.34106687,41.8192325,5.383379981,37.05814175,0.049874515
27.32161461,41.43674717,9.462055398,34.05096161,0.080548021
25.10724368,78.64889666,7.417624218,35.48006626,0.06579445
28.27344196,25.06500804,8.732230379,25.63916654,0.055971777
29.87829187,81.67736038,9.87251228,25.75777859,0.063573496
15.24809553,37.96631829,8.119578812,38.12038912,0.077380376
26.60237899,61.50893234,10.5118718,27.19664064,0.0714719
39.08748102,85.51959253,9.777244635,21.26030781,0.051966808
27.975807,67.46857511,8.92058672,32.01193407,0.071391308
31.93855669,49.01008687,5.206342527,22.49635338,0.02928093
22.79659645,68.26739462,10.68759289,35.93192483,0.096006446
34.34978445,44.07857454,11.48724468,32.83492885,0.094295715
34.32303705,39.40808914,5.09572099,37.4945301,0.047765416
28.03240119,89.76782946,7.905929035,35.696745,0.070553983
39.40034558,72.55531618,6.071109936,22.24227297,0.033758821
18.13875537,65.13039842,10.03618646,27.62141353,0.069303414
15.42369162,44.87027503,9.773037088,35.491205,0.086714216
34.25395529,23.44125804,5.127080965,28.34682947,0.036334122
35.17888843,22.17398132,11.01621817,39.4473097,0.108640042
18.00518073,58.79268788,5.447784512,34.714809,0.0472797
21.63957082,73.34229047,10.37807221,20.30999833,0.052694657
15.43880908,57.61654333,7.655842877,37.59971383,0.071964375
22.33271527,78.85495504,6.626178348,22.0160957,0.036470644
34.32854685,22.33985732,5.265914101,22.81047448,0.0300295
27.94901319,45.67264535,5.340914049,34.68984801,0.046318874
23.70238983,36.59492738,9.295124438,37.29937119,0.086675574
24.29348237,51.30910777,8.403443104,30.72699256,0.064553133
15.03384064,25.06634752,4.976683373,25.78099466,0.032075962
22.49501319,86.78921491,4.901582884,27.02631091,0.033117926
31.16146854,35.62787807,4.578484598,26.85778659,0.030741991
39.3548611,84.56154428,9.950138779,26.53356208,0.066003156
36.17652067,49.81252085,9.695056682,24.85819344,0.060250399
15.58987412,88.98668933,4.467447927,32.17734189,0.03593765
37.46401512,58.78408684,8.482160605,38.00810637,0.080597716
34.57996033,85.15830049,4.677409242,26.14164826,0.030568797
34.50940309,20.37442921,11.22996616,23.73388595,0.066632684
26.44989398,72.37671643,11.25693935,36.77155333,0.103483786
24.95013232,83.21354572,9.585863919,34.83566662,0.08348249
22.57289322,29.78043969,11.40951137,38.61674063,0.110149535
16.64237147,26.72880962,10.49162424,23.31039471,0.061140976
20.70588409,49.7200825,10.62830861,22.88502628,0.06080728
21.16509087,85.35752343,8.557662805,30.82858789,0.065955165
27.10192674,57.96705921,6.448473586,32.2886731,0.052053164
33.68611016,56.92195246,5.742392921,29.60346884,0.042498687
26.84524571,29.87882828,6.617600176,31.97933273,0.052906609
16.44611124,20.05526578,9.027963441,23.60759538,0.053282127
38.94474502,76.70980635,5.381252287,29.59227508,0.039810874
38.56810798,26.13021941,6.069121893,33.16185122,0.050315829
34.62973858,64.36948731,7.744486902,28.65412898,0.055477882
39.78319754,84.02315182,5.864400788,33.58894672,0.049244761
28.61205832,34.60563392,8.709149358,29.02382561,0.063193208
39.06920876,66.56909854,11.38540823,26.67199162,0.075917878
16.89012602,25.50890037,9.984714926,26.07210094,0.065080624
24.14201871,62.26286007,9.331412913,28.21804118,0.065828548
20.6345317,31.47522047,8.661771808,20.46179245,0.044308844
19.8958271,71.51674924,7.903583274,33.37050277,0.065936637
18.52007372,41.08619064,5.492510877,36.90211282,0.050671314
30.56034104,52.43737062,11.15768364,27.09254189,0.075572503
34.53304639,61.96013794,5.988288016,20.92066272,0.031319738
29.45745999,31.98913875,4.730471021,39.73551195,0.046991922
18.67406774,71.9146473,10.00012143,25.27396511,0.06318568
35.27809425,41.18482384,5.404924275,22.53242243,0.030446509
30.89886768,66.36603019,6.975167996,27.39505016,0.047771269
24.70414265,31.07981355,4.226279426,34.77114081,0.036738139
31.85325739,68.16823614,5.09654354,25.87833194,0.032972511
21.49762448,28.9731651,5.385629046,31.49406408,0.042403837
23.62980521,49.77495474,4.435281022,28.31119989,0.031392032
37.93714608,37.30442516,9.253255653,22.35527985,0.05171478
22.26261264,72.38626746,10.69606237,26.60574025,0.071144164
26.7497067,38.34245032,6.986523251,34.49741011,0.060254239
37.25352843,81.72021145,10.99661181,32.24007795,0.088632906
32.69303376,82.4274148,5.706772596,22.3955676,0.031951603
16.55508065,33.75089207,6.603123388,23.26644819,0.038407807
18.68257611,62.96921615,5.205895944,32.81466719,0.042707436
15.19603977,26.14023492,8.964473563,36.26830829,0.081281573
30.77304476,47.40759697,7.358956727,26.98948992,0.049653622
26.19183564,69.93252107,8.906266775,31.90621504,0.071041316
18.35687127,66.15962728,10.09339924,23.41287178,0.059078866
38.94835303,63.72904686,8.365624128,26.22752674,0.054852408
28.2414931,39.77786046,9.021042839,20.40540411,0.046019506
21.04733235,46.46174646,11.48200252,35.36551896,0.101516744
27.51508928,27.20623013,6.392514477,28.0201964,0.044779878
31.99050832,70.33159743,6.873311509,36.32251147,0.062413984
16.90598045,55.27221578,9.741626894,34.16745992,0.083211662
21.86759538,69.61359426,8.890444136,36.57488531,0.081291744
35.17413727,37.42604674,5.428263236,25.71317339,0.034894468
26.49162176,42.710676,7.00917848,23.70217461,0.041533193
28.66442855,43.39507361,7.742704105,39.43811365,0.076339411
25.82040006,21.80196868,7.355118704,34.34655574,0.063155749
16.09749857,43.8733511,5.426198467,36.68084536,0.049759387
19.1437445,76.23132015,11.39544073,20.26266747,0.057725507
26.13854097,82.8108947,10.09855009,27.08923241,0.068390493
20.22963664,56.27528209,7.850846657,34.85633381,0.068412933
16.24947572,51.88511867,9.440488226,21.55965666,0.050883421
36.0912416,22.15772331,11.17826138,31.34679859,0.087600677
39.52981323,81.54430363,5.089393139,28.58145535,0.036365566
34.82857185,20.91071494,6.002984406,20.35233014,0.03054368
36.34462304,86.13250561,8.341609978,24.71951154,0.051550131
21.04942826,54.24513741,10.39208297,25.69583978,0.066758325
39.01567439,43.93541455,4.290039164,22.23719893,0.023849614
19.92314261,84.69529044,11.8721452,32.63073819,0.096849215
38.78574526,21.70736952,7.639252823,24.84795753,0.047454957
39.87048235,60.69974264,6.873849125,25.55238999,0.043910818
32.79307014,58.42527671,6.341795503,37.96477196,0.060191205
39.52859329,35.35242808,5.394853661,29.34246185,0.039574572
29.23849449,50.02212019,10.33259127,27.84256294,0.071921456
21.48854458,65.65848042,11.64331332,34.47742077,0.100357853
25.92489714,70.89918378,7.309158039,38.19227594,0.069788345
29.83902338,20.05018011,11.61936556,20.50072672,0.05955136
16.82703905,85.57974011,10.59038092,28.96477693,0.076687005
30.55858162,31.51677607,7.84840902,32.21562712,0.063210355
39.52944592,36.3506304,9.392209433,26.37126196,0.061921104
19.75269124,38.4431412,7.479873433,35.44815444,0.066286927
34.81487791,22.64740956,8.469787266,39.42954141,0.083489957
37.69746984,28.61364865,4.464370696,38.86854733,0.043380901
38.59253982,89.04449461,9.570107802,25.31965079,0.060577947
39.00339011,42.06517162,4.422597156,24.52676557,0.027118001
28.03649097,28.07107632,10.53667958,39.14981062,0.103127252
39.4326977,27.48938828,10.59957544,29.17256975,0.077304213
33.93275518,70.36219774,5.8966183,24.16595446,0.035624352
19.04178591,79.81980648,6.589302248,34.13993927,0.056239595
26.92250266,37.98666097,7.850483028,25.68840648,0.0504166
32.95827938,21.46366586,8.773303255,25.3449395,0.05558971
21.1835079,35.61630129,6.298829294,37.58498086,0.059185345
31.01537959,23.95609836,8.739891237,23.24958307,0.050799707
31.66501198,27.23764556,6.382296586,21.28785893,0.033966357
19.0674936,50.20556839,4.443925769,25.3837288,0.028200852
29.12713281,36.09428596,4.020220399,32.13890826,0.032301374
34.29067277,56.1162115,4.809208463,22.46175707,0.027005818
27.47239161,37.74456273,10.3380056,29.43189345,0.07606677
15.30257792,85.83761108,11.6914505,32.54674221,0.095129656
15.22596173,83.41607775,7.415729594,36.97473985,0.068548668
23.9257336,59.67642735,8.101471628,24.59739182,0.049818768
38.15485171,44.80967944,5.174785353,36.34692647,0.047021886
20.71691949,46.68028174,8.408250821,24.69812522,0.051917008
30.85909222,48.82965982,5.157239216,33.53533082,0.043237431
20.55189677,70.93055255,8.88971465,28.61347143,0.063591399
23.04174974,51.61472969,11.46606934,22.29362485,0.063905062
36.20105224,79.97109626,5.565588314,34.28526926,0.047704423
33.22153606,86.08663502,10.11650974,24.35525237,0.061597537
17.38498193,43.51623074,4.188019383,23.53246852,0.024638609
25.71755052,59.2486137,7.003977931,27.16645857,0.047568319
15.72924409,26.65395758,4.885988063,33.0658049,0.040389782
27.02225367,34.03283334,6.819803533,24.67992958,0.042078068
31.56085029,48.94260367,5.388295357,23.67323078,0.03188959
17.96256559,34.43419011,6.986439921,20.19907251,0.035279902
22.22212347,81.35923436,7.340182449,29.43286194,0.054010644
24.94591564,31.08003792,6.404728982,28.57291139,0.045750438
37.98827562,51.89625751,9.252975596,24.67735487,0.057084741
39.83137539,62.39894683,11.35081641,21.07304328,0.059799061
16.12278247,68.43047357,7.204762993,28.58511749,0.051487249
34.02519809,46.81485588,5.538745252,35.76410222,0.049522063
24.29310166,80.83693481,6.165782066,34.30564263,0.052880279
24.81145466,59.78234058,10.83200659,37.2158978,0.100780713
33.85662433,50.76554463,8.573117786,20.19165375,0.043276356
37.9606608,24.70684438,7.640088258,39.32838634,0.075118086
38.77321486,52.52826279,5.197093772,26.82824505,0.034857226
29.42806465,77.45150886,7.597818467,39.80795592,0.075613406
23.92802898,63.01787128,6.227936027,25.05238921,0.039006169
34.68872715,78.25137176,11.54530502,29.43072775,0.084946682
21.27503458,54.58081694,11.07256088,27.07855353,0.074957233
29.10185072,28.29231936,4.671220335,27.1152143,0.031665285
23.96446154,20.95478921,8.133227914,36.84564197,0.074918501
31.41577684,41.22536827,5.800466764,34.92837879,0.050650225
21.00997282,68.859333,7.286216716,39.8430287,0.072576235
19.78982364,75.31819328,11.01478399,32.27029365,0.088862578
37.95597717,40.70269842,8.220116159,29.26513209,0.060140696
17.54509207,54.69577446,6.673722347,21.80147726,0.036374251
27.64894769,49.47832331,5.663106833,39.93122839,0.056533703
20.52131957,48.7365949,10.40259888,31.03061306,0.080699755
15.97324908,36.19440992,8.996144123,34.00954939,0.076488702
15.90047046,29.54597735,7.744523683,28.13484774,0.054472749
19.3805443,33.76819908,5.739874831,30.95431416,0.044418472
36.66925886,23.8732671,6.673970993,38.85155464,0.064823537
22.0619686,33.86915193,11.67874741,23.32838876,0.06811159
38.76147926,20.64406283,8.160719501,25.84745169,0.052733451
29.54055732,63.90808804,7.20559425,23.04119456,0.041506375
25.91535474,42.14627852,8.171376339,35.84431808,0.073224353
29.50222087,88.1201298,10.23190805,21.24090521,0.054333747
27.91745963,33.56019355,6.720871492,21.632633,0.036347537
33.96940634,44.20799992,5.429648967,25.96988226,0.035251836
22.06240165,45.0488811,8.679488947,30.28376362,0.065711898
23.82625979,20.59160472,9.321632828,28.12549601,0.065543887
37.35235756,78.74455671,9.701744024,20.89632621,0.050682702
38.66141283,22.23961221,11.05590073,39.14983116,0.108209162
37.31395569,85.81258843,6.969392966,39.05739041,0.068051575
25.48619985,82.44520458,4.60283917,25.58712646,0.029443357
34.50913758,57.48653413,11.66678867,34.63051231,0.101006717
26.90839333,58.05169024,7.480095419,31.57150823,0.059039474
27.4384963,65.76445461,8.986060077,24.7495339,0.0556002
20.11700273,47.09350084,9.330442585,25.24343103,0.058883096
29.77825758,65.30555984,8.37210967,29.82306349,0.06242049
19.65339744,23.13378721,5.642060238,28.38473883,0.040037102
23.28911748,23.78333391,10.0411444,25.82458656,0.064827101
36.37575504,52.00612937,10.43001579,36.15023193,0.094261872
20.17689523,58.47356108,8.423804688,29.62925835,0.062397771
16.77895713,82.14723482,7.908489285,33.09696125,0.065436741
16.72518982,27.32624437,4.911505465,23.78547,0.029205616
38.51961301,77.5853549,4.671613292,30.67015325,0.035819774
27.67301095,34.70331361,6.716518765,26.35952099,0.044261054
25.2353018,47.5858554,6.486769244,30.52827221,0.049507464
35.27196453,42.16217044,11.62925161,35.61651667,0.103548358
35.8956482,48.0108691,10.26898194,35.3782642,0.090824689
23.30477583,30.53468487,9.279394362,27.08441356,0.062831739
32.34045144,55.24990521,8.141184712,33.88554234,0.068967115
34.2780704,76.11498129,5.338940246,38.82579901,0.051822155
31.36626717,50.90738073,11.82765338,32.5133866,0.096139267
18.78987687,54.34295031,7.000325586,22.96820247,0.040196224
36.89707709,79.41373097,4.85540482,33.59417259,0.040778327
28.47736382,69.42406802,7.950391166,22.09808773,0.04392211
22.06181066,54.3318086,10.99198409,37.44220818,0.102891039
25.63070464,38.03869537,11.09832801,30.33320992,0.084161978
15.93927726,81.94487228,4.087727328,27.70281473,0.028310388
18.19667003,60.39142812,11.09036596,21.14013189,0.05861295
34.13866876,35.48033271,6.17187374,27.61567469,0.042610114
15.00029087,38.83838268,4.311778912,38.06413336,0.041031032
25.41414571,76.21931623,10.78232216,20.41965993,0.055042838
28.06275453,23.09018935,10.91093405,29.49296316,0.080448944
16.3658605,89.44645309,8.769848639,38.62316182,0.084679821
39.32695407,29.12461758,8.595470058,27.89682,0.05994657
20.65313328,75.72479678,10.50496218,28.56351375,0.075014658
22.60496799,47.63427217,10.29047642,31.5712011,0.081220675
22.59856281,54.45513283,11.12084379,29.25874667,0.081345488
20.76041655,81.64554042,8.421979581,23.37203382,0.049209698
15.03684555,48.90378327,11.74117674,20.37111078,0.059795203
